song_name,added_at,song_duration,song_popularity,song_number_in_album,song_external_url,song_preview_url,album_name,album_release_date,album_total_tracks,album_image_url,album_external_url,artist_name,artist_external_url
Lonely Boy,2019-12-19T15:27:03Z,3:13,72,1,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI,https://p.scdn.co/mp3-preview/6b462b2d89ed30b669470c39c65b0f04d6ac740b?cid=2490920ce5574a1a9b97a3e366c39dd3,El Camino,2011-12-06,11,https://i.scdn.co/image/ab67616d00001e026a21b97de47168df4f0c1993,https://open.spotify.com/album/5DLhV9yOvZ7IxVmljMXtNm,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Eso Se Baila Asi,2019-06-14T14:54:43Z,5:21,0,3,https://open.spotify.com/track/71pNDcd8132efh1p56PwUP,,The Original Gangster,2009,13,https://i.scdn.co/image/ab67616d00001e02b2879a378c7c36999a480564,https://open.spotify.com/album/0Csv84dozue6SsmJxp9t2Y,Willie Colón,https://open.spotify.com/artist/7x5Slu7yTE5icZjNsc3OzW
To Kapilio - Live,2019-04-16T10:51:11Z,4:34,36,13,https://open.spotify.com/track/5TItcE0gPOz5j24sObVX6i,https://p.scdn.co/mp3-preview/2d4c43fa1f39cf47fcea3a327ad899c9c5eef4a7?cid=2490920ce5574a1a9b97a3e366c39dd3,"O,ti Agapas Den Telioni (Live)",2015-11-23,30,https://i.scdn.co/image/ab67616d00001e021e4522067e1b7a2c6f16b7eb,https://open.spotify.com/album/6m0NX1NjMiwOsqN9TdSAfW,Miltos Pashalidis,https://open.spotify.com/artist/6VzFvK9yRRZkT0L8kMmOXV
Burn - Remastered 2004,2019-04-14T12:44:15Z,6:04,58,1,https://open.spotify.com/track/1iW2ktyrQHNKZwFTvgP0Ta,https://p.scdn.co/mp3-preview/8a2fed0a8de2ef15334711f6cf13c0219e641b5f?cid=2490920ce5574a1a9b97a3e366c39dd3,Burn (30th Anniversary Edition),1974-02-15,13,https://i.scdn.co/image/ab67616d00001e02189077bdd7db03dfa349afee,https://open.spotify.com/album/3wR7UC2ij2dx0TbtiMP4J9,Deep Purple,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf
Diafanos - Live,2019-03-29T07:52:07Z,5:09,14,10,https://open.spotify.com/track/4jrXskE5JZlnsssOrHK0L4,https://p.scdn.co/mp3-preview/d31f86e5d9beadef78988e54b2cd62dfd562c52f?cid=2490920ce5574a1a9b97a3e366c39dd3,Exo (Zontani Ihografisi),2010-05-10,60,https://i.scdn.co/image/ab67616d00001e02fa2d79e0d155c8717f644e3d,https://open.spotify.com/album/0DQpzyHdGw4IS5Umt41LeY,Sokratis Malamas,https://open.spotify.com/artist/0NFb7EzMeIc7fZMsdDjlrf
Paralyzer,2018-03-25T17:36:50Z,3:28,0,1,https://open.spotify.com/track/7FyI0Eflo9aAs8h3ug46jp,,Them vs. You vs. Me,2007-01-01,11,https://i.scdn.co/image/ab67616d00001e02fcfaed92b444ed4b96775ca3,https://open.spotify.com/album/2MsQMod4KXHpPyUd68j85P,Finger Eleven,https://open.spotify.com/artist/0niJkG4tKkne3zwr7I8n9n
Roxanne - Remastered 2003,2017-08-13T17:28:27Z,3:11,2,3,https://open.spotify.com/track/3FmAUR4SPWa3P1KyDf21Fu,,Outlandos D'Amour (Remastered),1978-11-02,10,https://i.scdn.co/image/ab67616d00001e0201fc43293784fd3646ccb267,https://open.spotify.com/album/3D9JqZG5Q1ptOJr8ZQ0j7I,The Police,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE
Το γράμμα,2017-06-01T14:24:05Z,3:26,0,1,https://open.spotify.com/track/2HVnYrlysHxg79IDU0wDj3,,Salonica Rock City,2010-12-01,4,https://i.scdn.co/image/ab67616d00001e02b725e1c15eb4c4a1c6cd3f14,https://open.spotify.com/album/1Wl8HW5iRTppWaZhRrsjl5,Bad Movies,https://open.spotify.com/artist/2XDJ9HvD5UibyiMpUKA4Du
River Styx,2017-03-10T18:35:08Z,3:52,13,8,https://open.spotify.com/track/2DOXrDKesdslV4tjIJPfqV,,Beat The Devil's Tattoo,2010-03-07,15,https://i.scdn.co/image/ab67616d00001e0297c8bbea0e983e49fc7f5c33,https://open.spotify.com/album/6balOY1DvsMmjd8Ry3fmhq,Black Rebel Motorcycle Club,https://open.spotify.com/artist/1tpXaFf2F55E7kVJON4j4G
It's All Tears - Unplugged Radio Live,2016-07-05T11:54:38Z,3:47,24,6,https://open.spotify.com/track/3jbiMghpD3QcaPunxxxwyC,https://p.scdn.co/mp3-preview/aad1674c944cd6f625a58e046aff0ad326359f9e?cid=2490920ce5574a1a9b97a3e366c39dd3,Uneasy Listening Vol.1,2006-10-20,16,https://i.scdn.co/image/ab67616d00001e021493d4964d5455624e29eb90,https://open.spotify.com/album/2DrFrDcm9a9owwAZNjVClf,HIM,https://open.spotify.com/artist/74aLweE8FHHf4yN5TWv1GM
Sway,2016-07-03T10:19:10Z,3:37,0,11,https://open.spotify.com/track/6e0Guzo5qOb3VT4RZHUocv,,Get Happy,2013-09-23,16,https://i.scdn.co/image/ab67616d00001e02a5eabdf20ef06a0674641dfc,https://open.spotify.com/album/16sk4J8HnihaHRO5GafWsj,Pink Martini,https://open.spotify.com/artist/6KyUat70qaniuiZq63HzFZ
Kokkina Gialia - Live,2015-09-26T15:46:07Z,4:04,18,9,https://open.spotify.com/track/5WwxliJ5BS3lEVuAcRN6Ed,https://p.scdn.co/mp3-preview/0bde152d38a37e9534dba85dd2e9ffeabacbeeb8?cid=2490920ce5574a1a9b97a3e366c39dd3,Gia Enan Erota (Live),2008-01-01,37,https://i.scdn.co/image/ab67616d00001e02ad667d2c66a6ca65b907c2ff,https://open.spotify.com/album/66jLuOnJvdM3l9Lh16Rpz8,Stamatis Kraounakis,https://open.spotify.com/artist/4i1Ok9sZW1HyK0hQJJRKaK
Brianstorm,2015-09-04T22:39:20Z,2:52,0,1,https://open.spotify.com/track/0o3v9K11uvV9YQHfiuerB6,,Favourite Worst Nightmare,2007-04-22,12,https://i.scdn.co/image/ab67616d00001e024fc67437ec08a74270c41a18,https://open.spotify.com/album/4jKGRliQXa5VwxKOsiCbfL,Arctic Monkeys,https://open.spotify.com/artist/7Ln80lUS6He07XvHI8qqHH
Castle in the Snow,2015-09-04T08:50:15Z,3:46,5,15,https://open.spotify.com/track/65LwqMs1Dm08UI6mADTeUz,https://p.scdn.co/mp3-preview/38d6a42a855bf822205c7e03ab3894a6d1337b53?cid=2490920ce5574a1a9b97a3e366c39dd3,"Play Your Day: En Lefko 87.7 Collection, Vol. 1",2015-06-22,27,https://i.scdn.co/image/ab67616d00001e02010b9a1b5d5b7f32c311d988,https://open.spotify.com/album/0VnxODTVmZ8ronXJuDK1N0,Various Artists,https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of
Walking With A Ghost - Original Mix,2015-09-04T08:50:14Z,3:08,19,1,https://open.spotify.com/track/0jxLfBiVo51xcKxMu8oBgs,https://p.scdn.co/mp3-preview/1130018bc3493114789675d3edd916b9cebbb1ee?cid=2490920ce5574a1a9b97a3e366c39dd3,Pop Collection,2013-10-04,11,https://i.scdn.co/image/14f6c8b3b946ed46e05ca303380dbddbbb1552bd,https://open.spotify.com/album/5iFPPFakF5o6EMLIjzGPMC,Kadebostany,https://open.spotify.com/artist/3IVrpJxHeUFoYP4H6bxg57
Crazy In Love - Original Mix,2015-09-02T15:20:18Z,3:41,30,1,https://open.spotify.com/track/31vTVVAxHqfweWS7PYFOBs,https://p.scdn.co/mp3-preview/415d459b748a6b31c2ee1b5e1147e40ab3c53233?cid=2490920ce5574a1a9b97a3e366c39dd3,Crazy In Love,2014-08-21,1,https://i.scdn.co/image/0c0e6ddd4078bae7d2c2289139ec69172cc44a71,https://open.spotify.com/album/3KnY9LxQ2AF8YXPpZiYcGB,Kadebostany,https://open.spotify.com/artist/3IVrpJxHeUFoYP4H6bxg57
Omen,2015-06-01T09:03:23Z,3:35,0,2,https://open.spotify.com/track/1cuvBIEAnlBohQwQIjNQJn,,Invaders Must Die,2009-10-09,11,https://i.scdn.co/image/ab67616d00001e02e6e21c4244bfdaffe303d2ba,https://open.spotify.com/album/3akffmhOpN4F45bXeW8BfO,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
The Day Is My Enemy,2015-05-31T16:34:56Z,4:24,0,1,https://open.spotify.com/track/2742Nu3MnNqG7x29nEPRls,,The Day Is My Enemy,2015-03-30,14,https://i.scdn.co/image/ab67616d00001e0206b7e0a107fe536b06fa7ccc,https://open.spotify.com/album/64B6CA8cnu2jP43z0BZ2KI,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Smack My Bitch Up,2015-05-31T16:34:56Z,5:42,0,1,https://open.spotify.com/track/2lBpN5CZ3zLyVIPejUhN6Y,,The Fat of the Land,1997-06-30,10,https://i.scdn.co/image/ab67616d00001e024df3d28d9eff13c833b175d6,https://open.spotify.com/album/4FHd783Gm1k8Fj2JWS34eb,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Nasty,2015-05-31T16:34:56Z,4:03,0,2,https://open.spotify.com/track/2msRyvklnxEE2XeNhcRaEi,,The Day Is My Enemy,2015-03-30,14,https://i.scdn.co/image/ab67616d00001e0206b7e0a107fe536b06fa7ccc,https://open.spotify.com/album/64B6CA8cnu2jP43z0BZ2KI,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Breathe,2015-05-31T16:34:56Z,5:34,0,2,https://open.spotify.com/track/5FCyoZGaN6nRod1oNDJIWZ,,The Fat of the Land,1997-06-30,10,https://i.scdn.co/image/ab67616d00001e024df3d28d9eff13c833b175d6,https://open.spotify.com/album/4FHd783Gm1k8Fj2JWS34eb,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Firestarter,2015-05-31T16:34:56Z,4:39,0,8,https://open.spotify.com/track/0QwzCPyTv6UnzjAhZZ0CkB,,The Fat of the Land,1997-06-30,10,https://i.scdn.co/image/ab67616d00001e024df3d28d9eff13c833b175d6,https://open.spotify.com/album/4FHd783Gm1k8Fj2JWS34eb,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Voodoo People (Pendulum Mix),2015-05-31T16:34:56Z,5:07,0,3,https://open.spotify.com/track/4IwnNqIML38mYMXGKVsScD,,Their Law the Singles 1990 - 2005,2005-10-17,31,https://i.scdn.co/image/ab67616d00001e02b9d80e8416cbc11f091b4409,https://open.spotify.com/album/6Fm6yOiKIkD3ooMEPpuhsb,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB
Hells Bells,2015-05-27T14:55:41Z,5:12,0,1,https://open.spotify.com/track/1LsiaD8GLyIuXtqeEPO5sg,,Back In Black,1980-07-25,10,https://i.scdn.co/image/ab67616d00001e02c01d6b6fe87f73e97655fc0c,https://open.spotify.com/album/0kkKaCRik33EYL2uzDPN8B,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
Thunderstruck,2015-05-27T14:55:41Z,4:52,0,1,https://open.spotify.com/track/2ha1UXnTqnsXD684rTdXlq,,The Razors Edge,1990-09-24,12,https://i.scdn.co/image/ab67616d00001e02fdecefe279f6370728814e4f,https://open.spotify.com/album/4zKe3HTBe6ZOvmxJMwv6Fr,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
T.N.T.,2015-05-27T14:55:41Z,3:34,0,5,https://open.spotify.com/track/6uhp361GE7J4pZZhPgLyEy,,High Voltage,1976-05-14,9,https://i.scdn.co/image/ab67616d00001e02f571d1ab859cb4e1f11e0413,https://open.spotify.com/album/7kiDg4OA7AgE7FErRjMvvJ,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
Back In Black,2015-05-27T14:55:41Z,4:15,0,6,https://open.spotify.com/track/6SPOlvJok6QmNWkvUVPQMs,,Back In Black,1980-07-25,10,https://i.scdn.co/image/ab67616d00001e021d3cfbea013f3dd590cfd735,https://open.spotify.com/album/19QZHLQTSVlL8jPbPxb709,AC/DC,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
You Know My Name - From Casino Royale,2015-05-27T14:29:13Z,4:02,0,1,https://open.spotify.com/track/0OQAko9qXFwMhLQO4o48nU,,You Know My Name,2006-01-01,1,https://i.scdn.co/image/ab67616d00001e020f0ef536d6dbfe528bd50576,https://open.spotify.com/album/1ycVcu8TzdoYEZ0AgXAyEJ,Chris Cornell,https://open.spotify.com/artist/0XHiH53dHrvbwfjYM7en7I
Little Black Submarines - Radio Edit [radio edit],2015-05-27T14:29:13Z,3:24,45,1,https://open.spotify.com/track/17609ifVvJ7Npd8IqVnRFc,https://p.scdn.co/mp3-preview/0ad91550c2b07e09b0bdae627600384d4859a68b?cid=2490920ce5574a1a9b97a3e366c39dd3,Little Black Submarines,2012-09-03,2,https://i.scdn.co/image/ab67616d00001e02cceab8e803a83aef28b1f3fb,https://open.spotify.com/album/7x7oLEHfjiYLzLHS93G1lr,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Livin On A Prayer,2015-05-27T14:29:13Z,4:10,43,1,https://open.spotify.com/track/1K95m0tusqzkVum2PmzeIk,https://p.scdn.co/mp3-preview/948ec025f4d82283b67f3bc6d3890064b1fec397?cid=2490920ce5574a1a9b97a3e366c39dd3,Cross Road (Sound & Vision) [2CD/DVD Sound & Vision],1994,30,https://i.scdn.co/image/ab67616d00001e02ace2e8aa2dfdde12b3cb3158,https://open.spotify.com/album/5uduy563XjmdkLryIna87r,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
Call It Rock N' Roll - 2005 Remaster,2015-05-27T14:29:13Z,3:57,37,1,https://open.spotify.com/track/1ZfshM94UfQGv83n14eeUd,https://p.scdn.co/mp3-preview/62621969fbeb3310850f606ef16e1ae5ab5b941e?cid=2490920ce5574a1a9b97a3e366c39dd3,Absolute Hits (Remastered),2011-01-01,15,https://i.scdn.co/image/ab67616d00001e025931bc5f6ca74e1e8b77aa86,https://open.spotify.com/album/5otvEk9Pp5oW2hdK0hCEMY,Great White,https://open.spotify.com/artist/6ZPbX2Lxd40e2UVkXpyxvI
Magic,2015-05-27T14:29:13Z,4:45,62,1,https://open.spotify.com/track/27jdUE1EYDSXZqhjuNxLem,https://p.scdn.co/mp3-preview/4bbc6c3a61b175ca895e0f5a2ab79804f290b263?cid=2490920ce5574a1a9b97a3e366c39dd3,Magic,2014-03-03,1,https://i.scdn.co/image/ab67616d00001e02b628c5cd5329fbdb0bea52e4,https://open.spotify.com/album/4cCfFozyo6JC8acN8uIP7u,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
More Than a Feeling,2015-05-27T14:29:13Z,4:45,0,1,https://open.spotify.com/track/32kgOw8wejH7zUhtXCM8DH,,Boston,1976,8,https://i.scdn.co/image/ab67616d00001e02cbdeb4ed581e56ac25609357,https://open.spotify.com/album/01OahkTPRCleDjobtRk7ST,Boston,https://open.spotify.com/artist/29kkCKKGXheHuoO829FxWK
Psycho,2015-05-27T14:29:13Z,5:16,2,1,https://open.spotify.com/track/3WLfwlGFy5f2A4O1daqeq8,,Psycho,2015-03-12,1,https://i.scdn.co/image/ab67616d00001e020f00839a61473eb1a78ab0b3,https://open.spotify.com/album/5PjJxigUDDDrBhGO2FZ5sV,Muse,https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI
Highway Star - Remastered 2012,2015-05-27T14:29:13Z,6:06,67,1,https://open.spotify.com/track/3uMmllZo1AfoEnVT4ENCD3,https://p.scdn.co/mp3-preview/a4a05a5a9294ba9be73ea1e7dbc7d96b6448cf96?cid=2490920ce5574a1a9b97a3e366c39dd3,Machine Head (Remastered),1972-03-25,8,https://i.scdn.co/image/ab67616d00001e02a729c9c3dec04b99d889c66f,https://open.spotify.com/album/32NQ56VZDTXSH3SMv4XSGN,Deep Purple,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf
Gotta Get Away,2015-05-27T14:29:13Z,3:00,45,1,https://open.spotify.com/track/3wf3jWAQHsnPNfUtNSQvkz,https://p.scdn.co/mp3-preview/ebe83e73df04f0310f25389d840133aaa1c1e1a2?cid=2490920ce5574a1a9b97a3e366c39dd3,Gotta Get Away,2014-08-19,1,https://i.scdn.co/image/ab67616d00001e026663eb7fb2143ab687b917dc,https://open.spotify.com/album/00evzQcmYUA8nSjrfGSqUZ,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Call Me When You're Sober,2015-05-27T14:29:13Z,3:34,0,2,https://open.spotify.com/track/1drP59ySqfKXg64m5l5Hab,,The Open Door,2006,13,https://i.scdn.co/image/ab67616d00001e02b99a0443bb0317dcc80b7746,https://open.spotify.com/album/5YsmbXdv6U9FHxFoXaaof9,Evanescence,https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c
Magic,2015-05-27T14:29:13Z,4:45,73,2,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns,https://p.scdn.co/mp3-preview/4bbc6c3a61b175ca895e0f5a2ab79804f290b263?cid=2490920ce5574a1a9b97a3e366c39dd3,Ghost Stories,2014-05-19,9,https://i.scdn.co/image/ab67616d00001e021cbd0d5849b51c79c99e7b87,https://open.spotify.com/album/2G4AUqfwxcV1UdQjm2ouYr,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Hush - 1998 Remaster,2015-05-27T14:29:13Z,4:26,61,2,https://open.spotify.com/track/2Vim06YsRb4uJRpbeq6NR6,https://p.scdn.co/mp3-preview/534cc7fc5eeef1c7f1441ad4b08036748734fe90?cid=2490920ce5574a1a9b97a3e366c39dd3,Shades of Deep Purple,1968-07-01,13,https://i.scdn.co/image/ab67616d00001e024489b269382c5fb10dc129ed,https://open.spotify.com/album/5qxy4Qf0ug4rV9YVYGQRn2,Deep Purple,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf
Song 2,2015-05-27T14:29:13Z,2:01,65,2,https://open.spotify.com/track/3GfOAdcoc3X5GPiiXmpBjK,https://p.scdn.co/mp3-preview/dfa055d3831ac3ec60cf66d92bda9ab68e302dbd?cid=2490920ce5574a1a9b97a3e366c39dd3,Blur: The Best Of,2000-10-23,18,https://i.scdn.co/image/ab67616d00001e026eba1a0996d9e69ad20ec88b,https://open.spotify.com/album/1bgkxe4t0HNeLn9rhrx79x,Blur,https://open.spotify.com/artist/7MhMgCo0Bl0Kukl93PZbYS
Say It,2015-05-27T14:29:13Z,3:38,37,2,https://open.spotify.com/track/3qGWX7JjOuxaXr7J1k8utJ,https://p.scdn.co/mp3-preview/b70d6cc6e4fe55a681a53ade9d08226e4f258382?cid=2490920ce5574a1a9b97a3e366c39dd3,Approaching Normal (Explicit Version),2009-01-01,12,https://i.scdn.co/image/ab67616d00001e020bd15284a5bc1ba024079d7b,https://open.spotify.com/album/5S5B1ngHw3IUsm1dLKpMHl,Blue October,https://open.spotify.com/artist/1TJbmc7jTpw78GKCiMpvDh
Take Me Out,2015-05-27T14:29:13Z,3:57,0,3,https://open.spotify.com/track/0ancVQ9wEcHVd0RrGICTE4,,Franz Ferdinand,2004-02-16,11,https://i.scdn.co/image/ab67616d00001e0268f87064692961d17e3f3766,https://open.spotify.com/album/03akiuheNt5mJqltALnalP,Franz Ferdinand,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A
Clocks,2015-05-27T14:29:13Z,5:07,77,5,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns,https://p.scdn.co/mp3-preview/24c7fe858b234e3cb21872cd03ab44b669163fbb?cid=2490920ce5574a1a9b97a3e366c39dd3,A Rush of Blood to the Head,2002-08-08,11,https://i.scdn.co/image/ab67616d00001e02ad6f442ecac8735b9285a923,https://open.spotify.com/album/0RHX9XECH8IVI3LNgWDpmQ,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Yellow,2015-05-27T14:29:13Z,4:26,82,5,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg,https://p.scdn.co/mp3-preview/c119ca773ef844108da21c4679dc54c007cf0926?cid=2490920ce5574a1a9b97a3e366c39dd3,Parachutes,2000-07-10,10,https://i.scdn.co/image/ab67616d00001e0245e735e3fc6f0c157d484982,https://open.spotify.com/album/6ZG5lRT77aJ3btmArcykra,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Should Be Loved,2015-05-27T14:29:13Z,4:01,25,6,https://open.spotify.com/track/1acMrLuJSO9TKBdrT05s53,https://p.scdn.co/mp3-preview/f5fa29485e911736b735c678bab16f07a8b26d0e?cid=2490920ce5574a1a9b97a3e366c39dd3,Approaching Normal (Explicit Version),2009-01-01,12,https://i.scdn.co/image/ab67616d00001e020bd15284a5bc1ba024079d7b,https://open.spotify.com/album/5S5B1ngHw3IUsm1dLKpMHl,Blue October,https://open.spotify.com/artist/1TJbmc7jTpw78GKCiMpvDh
Giristroula,2015-05-27T14:29:13Z,5:04,0,6,https://open.spotify.com/track/362AZPpDVGmirXTX9haOTD,,Dikeoma St' Oniro,1995,19,https://i.scdn.co/image/ab67616d00001e02b33149b8eb36e6ac81eac5a8,https://open.spotify.com/album/3QOYiLBEG8jlrfDD4HV3fQ,Lakis Papadopoulos,https://open.spotify.com/artist/1vhL7DQsMAxapgKbSJEYJM
I Will Survive,2015-05-27T14:29:13Z,5:10,61,7,https://open.spotify.com/track/0qgiFuYhYuwtFXEwYakddE,https://p.scdn.co/mp3-preview/5ec7ceb1dee774bc5bb37a9fb7e7cde9c502d30a?cid=2490920ce5574a1a9b97a3e366c39dd3,Fashion Nugget,1996-09-17,14,https://i.scdn.co/image/ab67616d00001e02150e65cb1803d0b4b14343f6,https://open.spotify.com/album/57lJNxlrPSin9SySEnerNb,Cake,https://open.spotify.com/artist/6A43Djmhbe9100UwnI7epV
Viva La Vida,2015-05-27T14:29:13Z,4:02,80,7,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,https://p.scdn.co/mp3-preview/bb0a310830636ebf8e5f6a1fa03d129a9724f7ec?cid=2490920ce5574a1a9b97a3e366c39dd3,Viva La Vida or Death and All His Friends,2008-05-26,10,https://i.scdn.co/image/ab67616d00001e023d9d867b880ebf840fceec69,https://open.spotify.com/album/1CEODgTmTwLyabvwd7HBty,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Every Teardrop Is a Waterfall,2015-05-27T14:29:13Z,4:00,69,7,https://open.spotify.com/track/2U8g9wVcUu9wsg6i7sFSv8,https://p.scdn.co/mp3-preview/141f9b669c6a6875276962ce25f4b2d5f142d613?cid=2490920ce5574a1a9b97a3e366c39dd3,Mylo Xyloto,2011-10-24,14,https://i.scdn.co/image/ab67616d00001e02c471949318c6c7cfef0111fd,https://open.spotify.com/album/2R7iJz5uaHjLEVnMkloO18,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Runaway,2015-05-27T14:29:13Z,3:52,23,14,https://open.spotify.com/track/1UaDq3VMIgK3Fke0daQrbF,https://p.scdn.co/mp3-preview/32484ac43f8716bdc5f85d135544894c35c51b72?cid=2490920ce5574a1a9b97a3e366c39dd3,Cross Road (Sound & Vision) [2CD/DVD Sound & Vision],1994,30,https://i.scdn.co/image/ab67616d00001e02ace2e8aa2dfdde12b3cb3158,https://open.spotify.com/album/5uduy563XjmdkLryIna87r,Bon Jovi,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
Gold on the Ceiling,2015-05-27T14:29:13Z,3:44,45,1,https://open.spotify.com/track/46iI0binWzpkEJgIWTYUBR,https://p.scdn.co/mp3-preview/ff2b18fdee4aa8f3945a03b6adcb2b67e04b9448?cid=2490920ce5574a1a9b97a3e366c39dd3,Gold on the Ceiling,2012-01-24,1,https://i.scdn.co/image/ab67616d00001e0240b8ad008e62f33630521eae,https://open.spotify.com/album/4wLY5WOlblr9hgTSNQuf5M,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
King of Dreams,2015-05-27T14:29:13Z,5:26,41,1,https://open.spotify.com/track/4HomPKDsqVz9xAtW2zyMO2,https://p.scdn.co/mp3-preview/b70ec990a246f1f806f9de092ff10c3bacb36229?cid=2490920ce5574a1a9b97a3e366c39dd3,Slaves and Masters (Bonus Track Version),1990-10-05,11,https://i.scdn.co/image/ab67616d00001e021297426c1736504cd48d46d8,https://open.spotify.com/album/5SKeGHkVddRpKf0pqVBJAR,Deep Purple,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf
Fever,2015-05-27T14:29:13Z,4:06,54,1,https://open.spotify.com/track/4MzGM692jKGkNSQ7qzeTaJ,https://p.scdn.co/mp3-preview/967c11c4564d1ceab9802463f9e81ccf4eff2e8d?cid=2490920ce5574a1a9b97a3e366c39dd3,Fever,2014-03-24,1,https://i.scdn.co/image/ab67616d00001e02907b38a51c7e04ebd44497d6,https://open.spotify.com/album/1zhu7OpZFp2wJrPbyQHA37,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Electric Worry,2015-05-27T14:29:13Z,5:14,0,1,https://open.spotify.com/track/4SOSWoEG15CYn6XmeqrM01,,Summer Sound Attack,2014-07-22,10,https://i.scdn.co/image/ab67616d00001e029273152980200cc60b31d327,https://open.spotify.com/album/1qAWrczKkcWdnJGRl7xlyP,Clutch,https://open.spotify.com/artist/161AC1AVRkIGIMxyj5djFQ
A Sky Full of Stars,2015-05-27T14:29:13Z,4:27,58,1,https://open.spotify.com/track/6HFbq7cewJ7rPiffV0ciil,https://p.scdn.co/mp3-preview/9c00b56145c850917cfc404eb3dd42a87283eb43?cid=2490920ce5574a1a9b97a3e366c39dd3,A Sky Full of Stars,2014-05-02,1,https://i.scdn.co/image/ab67616d00001e027a7918a6affc6cc60817cbaa,https://open.spotify.com/album/5YErGPYkVAaEV04hVFdmvW,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Weight of Love,2015-05-27T14:29:13Z,6:50,47,1,https://open.spotify.com/track/6iri7eQs4g57E5H52Ph6u7,https://p.scdn.co/mp3-preview/dbd831c4bd9af070116869ce767debba12585b73?cid=2490920ce5574a1a9b97a3e366c39dd3,Weight of Love,2015-02-10,1,https://i.scdn.co/image/ab67616d00001e02b3d8a42e17483f92aa905c9a,https://open.spotify.com/album/5IDm5PcIL557jB67DN0Dq8,The Black Keys,https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz
Holy Diver,2015-05-27T14:29:13Z,5:41,0,1,https://open.spotify.com/track/6jwS43q1m1jvf76tmOo1Hc,,Dio / Rock Legends,2007-01-01,12,https://i.scdn.co/image/ab67616d00001e022b559a84fb88862d55f673ef,https://open.spotify.com/album/5OpZ8IOIhUYaD6gX7USOfk,Dio,https://open.spotify.com/artist/4CYeVo5iZbtYGBN4Isc3n6
Piano Fotia,2015-05-27T14:29:13Z,3:10,0,1,https://open.spotify.com/track/73GahNa9avtayCxWffYCBk,,Sta Mavra Eho Dithi,2002-01-01,13,https://i.scdn.co/image/ab67616d00001e02fc833f79fd18dc88d0cfa0d9,https://open.spotify.com/album/31jsM8H30wgjE5wtNNFUF2,Mple,https://open.spotify.com/artist/36xaCgECAQrxEITkq66NWK
