name,followers,popularity,genres,image_url,external_url
Henry Jamison,55179.0,62.0,"['indie anthem-folk', 'indie folk', 'new americana', 'pop folk', 'stomp and holler', 'vermont indie']",https://i.scdn.co/image/1fd5365b58f1c9413949960c60f86eb342cb396d,https://open.spotify.com/artist/2XdtmipGVPmA62ptDgX8QC
Judas Priest,2303976.0,71.0,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'power metal', 'rock']",https://i.scdn.co/image/6176160eefd6c4d8b14a4ab56350b7e18ca4c2ac,https://open.spotify.com/artist/2tRsMl4eGxwoNabM08Dm4I
Nick Mulvey,185442.0,66.0,"['british singer-songwriter', 'cambridgeshire indie', 'indie folk', 'indie soul']",https://i.scdn.co/image/b1bb8d926c8fdc9a01c3b0b94d6a4730fd9817bf,https://open.spotify.com/artist/3x8FbPjh2Qz55XMdE2Yalj
James Bay,3088303.0,79.0,"['modern rock', 'neo mellow', 'pop', 'pop rock']",https://i.scdn.co/image/54feaef4e1042d16120e0f0bb2b7228d75267cce,https://open.spotify.com/artist/4EzkuveR9pLvDVFNx6foYD
Iron & Wine,913625.0,71.0,"['acoustic pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']",https://i.scdn.co/image/413ed48070545cff2b7dba843336923be6d0ab9a,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V
Andrew Combs,18660.0,46.0,"['deep new americana', 'indie folk', 'nashville americana', 'new americana']",https://i.scdn.co/image/351e20ebd0a106bca36489fd4632a94da5953e25,https://open.spotify.com/artist/4ONwFcI8RGvYMG1vEIdS11
Donovan Woods,49729.0,63.0,"['acoustic pop', 'canadian indie', 'canadian singer-songwriter', 'deep new americana', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",https://i.scdn.co/image/4fbc5ed4c0646f274a71579a524c7695e4d19c60,https://open.spotify.com/artist/4SOtk3HtPYKqxnVuxNBMti
Imagine Dragons,30595656.0,90.0,"['modern rock', 'pop', 'rock']",https://i.scdn.co/image/ff8d83627cb2a80d4c1fa36fd80a193ca34b7a50,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
Mipso,51837.0,61.0,"['deep new americana', 'new americana', 'progressive bluegrass', 'stomp and holler']",https://i.scdn.co/image/befa997afb1ccb64641c1361748eb9b2bfe97679,https://open.spotify.com/artist/5Bcrb5qQMVTEbJ43fdIS4A
Harrison Storm,92281.0,61.0,"['indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica']",https://i.scdn.co/image/598be8b1aa745f71c154da3a29be7c290ee7acd1,https://open.spotify.com/artist/5Ld19xtpAR80G2boTcHaVx
